id,userId,yachtId,type,weight,createdAt,updatedAt
3f258952-f167-4ade-8ac7-84203b114ccc,3b30e432-daf0-4b49-a917-e64ccc4a7c9e,da55172e-2077-48f9-b4a1-d4875ddff0ed,view,2,2025-08-23 21:29:33.031189,2025-08-23 21:29:33.031189
67e41651-566d-4e32-83d9-0c9928130eae,ba9fe335-ca1a-47f1-af8b-c87608b7d3f6,0681bd57-c571-4835-b826-6b4e69aeb847,chatOwner,6,2025-08-23 22:22:43.049825,2025-08-23 22:22:43.049825
2bbe53df-dc00-4620-98fd-d8b00c1e513c,a5b6d495-2259-4d27-9836-a28b1d2d68bf,af6d6b4e-5fd4-4b47-b5e3-a75eedcd2d8c,view,2,2025-08-23 22:45:16.573514,2025-08-23 22:45:16.573514
d0eb3e45-35c3-403a-b5da-213e1035b48d,1e68266b-f753-4f2f-837d-59cf164cda40,d0555b71-bda3-4a27-8b39-319bd9cf11d2,view,2,2025-08-24 00:11:23.871756,2025-08-24 00:11:23.871756
794f6be1-ac9c-4aa4-833b-1acaf06d02aa,b72ae931-83b6-413c-b68f-01a6bf2a1ef0,4bc24be5-e130-4a8b-906b-3949cda16208,wishlist,4,2025-08-24 00:33:32.914382,2025-08-24 00:33:32.914382
44ad4229-d50e-4648-9c99-0344585aee68,2b76dd5c-cca3-4058-9673-9322ea91adeb,2a4b6493-ea43-4dee-b7e1-2720b0c5d937,view,2,2025-08-24 01:03:24.491596,2025-08-24 01:03:24.491596
84bf13f1-75ce-4ec0-b383-44f0e7bf83a6,a7886941-1a40-4993-8226-94ca7d73555d,2a3b9077-3350-40c5-88de-af43c4cf43cc,view,2,2025-08-24 01:07:12.906238,2025-08-24 01:07:12.906238
dbb6341e-2e6c-43a9-9b0b-a6214edd04d8,c3a21c38-c04c-4029-bd2f-00c5fd85b70d,ac2539b6-bbcd-43a4-a921-cfebe56e93da,wishlist,4,2025-08-24 01:31:08.260442,2025-08-24 01:31:08.260442
079c1d27-6dcc-4a20-8aa7-0566d765897b,8025cd3d-2b1d-44d9-991c-de22b7cf39bf,0ebd2539-5603-4973-88d0-1fea83cb5539,wishlist,4,2025-08-24 01:38:11.091268,2025-08-24 01:38:11.091268
c56f9036-7745-4e3d-8c42-25028ac28f08,ecadae47-26f3-4ac6-ba2f-010d2223122a,37047dfe-f6bb-4d80-8cdc-a2f0a3988009,book,10,2025-08-24 01:41:38.666704,2025-08-24 01:41:38.666704
8c4d2ff0-bb54-4545-9124-8efa63384079,ecadae47-26f3-4ac6-ba2f-010d2223122a,fd84b95d-ddaf-4312-a936-ef9b53a4c380,view,2,2025-08-24 02:55:45.163996,2025-08-24 02:55:45.163996
84c90a07-e485-4ee7-b5fa-f4f80eecb333,48e53951-8eb1-4114-91f9-018b473fe4db,e44b499a-8207-4c79-b710-762c2c3e3f5e,view,2,2025-08-24 03:26:23.778745,2025-08-24 03:26:23.778745
ba265031-01cd-47ed-97fe-5702b9a039e8,13521738-12b3-49a3-afeb-9bb636f3ea12,22bc2296-ea2a-4d72-884c-ea59bc8e3945,view,2,2025-08-24 03:28:14.915762,2025-08-24 03:28:14.915762
29850b8f-6348-4e4f-b406-7b74a2ca3ea9,a62fd5b4-471b-461b-a2ee-c02dbbb33f59,0b33bfed-3b65-4683-a1a0-5c29814b7c25,view,2,2025-08-24 03:31:49.043636,2025-08-24 03:31:49.043636
9e4e5cf5-edf5-45a5-9bea-33fb10fb7286,4903bbdf-04ec-4b19-8ab6-c012ffb01c53,48eb101c-d149-4316-b9c9-5925126903e3,view,2,2025-08-24 03:47:15.591855,2025-08-24 03:47:15.591855
d776306c-2bc5-4091-ba48-31311f87d919,7e51ce0a-8d86-47ec-9d46-7c0603f4db72,be17ec4f-8c8b-44a3-a726-3c625a8d113c,wishlist,4,2025-08-24 03:48:41.314438,2025-08-24 03:48:41.314438
97604797-da41-48fc-b63c-7bcab2c982d2,c90648fd-62d3-46c2-9aad-96d884a0ab3e,df016e23-61f2-49c7-8622-a4d9054bb9df,wishlist,4,2025-08-24 04:30:30.744161,2025-08-24 04:30:30.744161
f03b50c1-c921-46f1-9755-8f391a5fccc7,37d32ad8-fa97-41e4-bf17-80eac09f59dd,11ce6a16-8aa5-42cc-81c8-4490ebabed99,chatOwner,6,2025-08-24 05:01:15.671814,2025-08-24 05:01:15.671814
7cd0a967-2ac3-45d6-8f43-3ee4cb7c0e56,71779785-1c8a-4a30-beea-2552222c7048,e9a577ef-3a5c-4e19-85c1-a7eb1c8359f1,view,2,2025-08-24 05:28:15.101646,2025-08-24 05:28:15.101646
fc629d08-a055-41d7-9aeb-620f3f927640,b731e0b7-1b41-428d-9d2e-c73b60063086,22bc2296-ea2a-4d72-884c-ea59bc8e3945,view,2,2025-08-24 06:10:15.732596,2025-08-24 06:10:15.732596
a5b30ced-b81b-469b-af7c-47785bd7a15c,26db2025-9022-4d17-83ad-5be3fdc7a10c,4598c8cb-ac72-4991-b005-70818898aed8,view,2,2025-08-24 07:11:45.525820,2025-08-24 07:11:45.525820
089e192d-c302-4597-b55b-3c2fe5ca368f,2f15ea28-bea7-4006-a7ec-d3b8e4bc99d7,8b80888e-d1f1-40be-b615-269a1deaebeb,view,2,2025-08-24 07:38:28.313429,2025-08-24 07:38:28.313429
96ebe373-8b99-4ed6-ae57-46023a4355b0,77ec59b5-5952-4f50-962c-af6f6f978cfa,987b78b4-4854-43f7-9cba-adbd06e9c113,view,2,2025-08-24 07:55:11.790401,2025-08-24 07:55:11.790401
22a0bea3-043e-4ee2-84d4-11db5650971f,3819c4aa-6c18-4453-8766-99c8ede739c3,dad5d1b9-e0b7-4d7e-b3b2-16b003cc9696,view,2,2025-08-24 09:11:40.002516,2025-08-24 09:11:40.002516
d349cb29-1af4-40a8-8c7c-dca5badb2198,2d86fe24-d6a1-4700-ac86-e85c90f7d434,8cea2e19-8653-477b-8a79-9df10f8e9d54,view,2,2025-08-24 09:52:47.634829,2025-08-24 09:52:47.634829
caedb1d7-eede-4145-8eca-a440e4a5121a,9216e8cd-56d5-48db-b5ec-4a9e0591fa6a,d7afd3b9-cf69-414b-9672-bfc03cf220a3,view,2,2025-08-24 10:12:51.140687,2025-08-24 10:12:51.140687
ff22a5d5-a431-4b45-a8a1-c511e3052060,6c93e916-e439-4539-9b04-56bbbd2b829c,50071bc6-d37e-4d9b-9ba1-f583ad351773,startBooking,8,2025-08-24 10:13:39.340569,2025-08-24 10:13:39.340569
00c2cea0-5a7c-44ab-9948-8882dcb32e3f,0e3bb010-13f3-487f-941d-54874dcb2711,066f6ab0-b71e-4847-9856-51dbb2f1c0fa,view,2,2025-08-24 10:14:02.841501,2025-08-24 10:14:02.841501
00b09a08-04dd-44ab-9882-2d92581b4269,5874c941-ac5a-4958-bcef-2df183ea11f9,01991aa0-f972-4b9a-a493-d03152fc3cdd,chatOwner,6,2025-08-24 10:22:24.078444,2025-08-24 10:22:24.078444
f161e1c4-6096-4561-9863-8094c47ccf28,12cf7f53-4d36-40f5-92ec-78011a9c36f6,16cece4a-c1c1-44ec-b1f3-01a7a8508b45,startBooking,8,2025-08-24 10:38:06.767380,2025-08-24 10:38:06.767380
e9770e49-5c29-45d7-9a33-53cec68f0dd7,3a246f6e-bc54-4fa4-93ab-b82221f08391,3b042168-80fb-4b91-b05c-01b580f3e656,view,2,2025-08-24 11:19:48.896373,2025-08-24 11:19:48.896373
7123a4e0-2566-49d4-a52b-63da1917fcb8,ee7c3c48-673d-4986-99b2-db2d16ea6ed3,da101547-55fc-4779-8484-0ca994579e8a,book,10,2025-08-24 11:30:23.766765,2025-08-24 11:30:23.766765
a58862b2-b9a2-413b-b6f7-50e5206192d9,376738c7-29a9-43a4-9dca-5a30cb9938bd,e73515f1-34b5-40e6-8427-34e03e6e366b,view,2,2025-08-24 11:33:17.291661,2025-08-24 11:33:17.291661
cc5a1e12-d494-4756-9242-b16721ce1299,0a7e5b34-b001-48a6-a29d-7bcb53de6212,f2397ab3-b721-41d1-ab38-7019c0f416f0,wishlist,4,2025-08-24 11:40:37.936008,2025-08-24 11:40:37.936008
e4e98f19-921c-437b-ae0b-b1676f8088eb,51fbecc4-5569-4094-85d2-5c1d93dfa82b,37e51b6d-03da-4ad2-959c-d18dc587489c,view,2,2025-08-24 11:47:38.208609,2025-08-24 11:47:38.208609
2139aa07-e217-4db6-8dc4-a2dcb70e153e,afcc8c94-9da1-4511-b4d3-2fa317a6779c,3b042168-80fb-4b91-b05c-01b580f3e656,startBooking,8,2025-08-24 11:50:27.119620,2025-08-24 11:50:27.119620
176181dc-8585-462d-bcc7-30f77f31a2e2,41c4bf44-d254-4f83-8fa1-567a4a8ef66e,d5043651-d360-4a4a-8341-0f757f1069fd,wishlist,4,2025-08-24 12:03:44.798226,2025-08-24 12:03:44.798226
9274c379-a086-496d-a633-7a8a0be83a9b,a3fbcaff-2113-48e0-9a08-0b159063f94e,b9c0e030-a02d-446f-9e62-cc3f3efab041,view,2,2025-08-24 12:05:30.235245,2025-08-24 12:05:30.235245
15b0b656-47a9-4518-8e19-268599f7eea8,5bb1b87d-ab83-4664-b4c3-e355579d8bb5,cbdb0030-a2d6-47cc-986c-c75bfebf7367,view,2,2025-08-24 12:28:31.928188,2025-08-24 12:28:31.928188
1c692929-fd3b-41ea-9a3d-8ac0cd190091,7040bcff-f463-4a12-9e16-b16eb548c52e,08c77c7a-b497-44ba-a6f8-37c1fd952d94,view,2,2025-08-24 14:11:12.602756,2025-08-24 14:11:12.602756
8825612f-3754-4189-b1d0-fa5385d3e5c7,5635804c-0cfd-4ac8-9acc-9167d3b1df66,28db570c-4673-4896-b025-cecc6d8df1c4,wishlist,4,2025-08-24 15:05:45.545811,2025-08-24 15:05:45.545811
b83898f7-47de-4dd3-9a56-59f81911ccc5,403a5085-a563-47d9-b33c-33720dc74a29,a16396f7-b98a-472c-a925-3cbea030902a,chatOwner,6,2025-08-24 15:55:57.223031,2025-08-24 15:55:57.223031
92bd0ee4-8c97-4194-ba9b-d902b2d5cb59,dcadd621-762e-44e3-98a4-15c020997b32,b98a6688-c9c2-47e2-bdb4-fc2da457dc4d,view,2,2025-08-24 16:01:33.001147,2025-08-24 16:01:33.001147
714bb863-1ce6-4ff3-828a-43d3508572ac,ec63930b-8d33-49d1-ae27-7830aaea0aa7,5c5addc2-dce5-4666-9ad2-3f7951470744,view,2,2025-08-24 16:19:05.569318,2025-08-24 16:19:05.569318
c82bb99e-bea8-418b-aada-6f2d904b550b,78af94aa-c5fe-4c22-b60b-6a801acf1bb2,5e73a962-fcb8-43d7-9fe5-111d32be1739,view,2,2025-08-24 17:30:03.658600,2025-08-24 17:30:03.658600
6c9182b1-6e36-4640-ad27-5f2e1f286c29,79aa1bb2-0b99-4a7b-b683-886249651f78,60895877-7dc9-4c83-a675-f6e5c7a18fe1,view,2,2025-08-24 17:51:32.789876,2025-08-24 17:51:32.789876
78526d97-698b-4dde-beda-100f987e8e50,c0d88e4a-a17d-43ab-b404-9e25b2fa2963,ad352425-c881-41e1-856d-99048654f2a5,view,2,2025-08-24 17:54:20.295477,2025-08-24 17:54:20.295477
e0d5a0b0-8feb-441f-93cb-0daf9b8ea01f,a703530b-1d31-4aae-80be-f36ad4dcfef8,b32c32ef-fc00-40b1-bfb0-a5a0482c835e,view,2,2025-08-24 18:28:43.062530,2025-08-24 18:28:43.062530
8b577a9c-7a0d-4505-b1eb-cbed357752b5,8ce724c0-387e-43b5-bfe9-1b24e50e9271,ead618b0-9c9e-4238-80c6-ad3680f1d281,view,2,2025-08-24 19:10:35.462542,2025-08-24 19:10:35.462542
2c6c641e-b6bf-4ad8-9a18-f1e0ee874f49,49145500-035e-41f5-bd54-1aa5d9e16673,3299bd8e-64fa-4df2-83b0-c6fa9616157a,wishlist,4,2025-08-24 20:53:46.022189,2025-08-24 20:53:46.022189
3e8df4dc-6fe7-4d72-aa7d-2c4a0edbacd1,b95b8a6c-cc03-4bbf-a499-b40f753f7f4b,d02758f2-d41d-4293-96fd-a740be4646a4,chatOwner,6,2025-08-24 21:05:22.731003,2025-08-24 21:05:22.731003
9fe02c8d-8fa6-4685-bd43-286fa927346a,94deced7-d1a1-4963-a02d-141acdc78c47,e09ad9a7-a55a-4b79-864f-4c6cc121bf2b,view,2,2025-08-24 21:10:19.607910,2025-08-24 21:10:19.607910
716172cb-2941-4b22-85a7-716c717f0285,42a31ce5-03db-49c2-ac83-e8f63d645ece,b79dcaa9-3023-4048-978e-7558728d7c00,view,2,2025-08-24 21:54:13.623289,2025-08-24 21:54:13.623289
e9804f32-f438-491f-975a-2ca2663aa71d,5f6c1d85-8f28-4be8-8ce5-c0d3514ed76f,808309e4-d4aa-4369-8f4c-73fcc781a657,view,2,2025-08-24 22:02:28.106181,2025-08-24 22:02:28.106181
5c3f469a-e129-4627-bbbd-70b866c822aa,afcc8c94-9da1-4511-b4d3-2fa317a6779c,3b042168-80fb-4b91-b05c-01b580f3e656,view,2,2025-08-24 22:25:14.464352,2025-08-24 22:25:14.464352
b3db2a8a-d52d-4333-8aa8-39a834280005,02146e09-bf20-4d54-9b7c-4e6aab4a9354,4732435d-fa1a-4447-8ba6-21bd07c0d1f6,view,2,2025-08-24 22:46:40.280910,2025-08-24 22:46:40.280910
7b3c2258-c18c-413f-b04e-9d363c941516,9e29c6af-6d93-493d-93c8-c23cee0c04d8,e7510fdd-e2b8-4377-9db0-6c848aadfeaf,wishlist,4,2025-08-24 22:47:47.657947,2025-08-24 22:47:47.657947
85f152c7-5c4e-4549-8a87-655fd18583a2,57cc68b0-aa17-43db-9df2-9621eb1f6483,f4a083c4-38f7-4b69-b9ba-3e9ca7d0332a,view,2,2025-08-24 23:38:00.126287,2025-08-24 23:38:00.126287
b2983c69-44fa-42c1-8e89-4099df834dab,9a857a76-215c-45ad-94e1-0bc376f0ba85,e09ad9a7-a55a-4b79-864f-4c6cc121bf2b,view,2,2025-08-25 00:40:42.270566,2025-08-25 00:40:42.270566
3c392abf-3bd6-479e-a880-36cab53e9859,3819c4aa-6c18-4453-8766-99c8ede739c3,efe606e9-e03e-4754-81d7-d521d94e404a,view,2,2025-08-25 00:45:58.303830,2025-08-25 00:45:58.303830
fb05b099-3692-4fbe-867c-05ca0a1eeb36,ae92ff4c-e8cb-4338-b976-40754095459c,252d8966-2b85-4f38-b7f9-4041e5e5b6f7,chatOwner,6,2025-08-25 00:50:06.955395,2025-08-25 00:50:06.955395
ff5e445e-66c5-4969-b811-3f52a06e2e27,0b1f1cdf-c2e8-445b-b951-ddf58781f5a1,6cfb1b1a-4dce-4932-8eed-8865a7306254,view,2,2025-08-25 01:12:20.665773,2025-08-25 01:12:20.665773
8a9a6ac1-9082-4dba-ae8f-71978563c79c,9a857a76-215c-45ad-94e1-0bc376f0ba85,e0b42b10-d25d-4980-a7d5-8a2ad676e847,wishlist,4,2025-08-25 01:14:22.436673,2025-08-25 01:14:22.436673
fc05ef64-1a6d-4692-8f70-77195d5a195d,2f15ea28-bea7-4006-a7ec-d3b8e4bc99d7,e0b42b10-d25d-4980-a7d5-8a2ad676e847,view,2,2025-08-25 02:00:54.249053,2025-08-25 02:00:54.249053
752ccda8-3d50-49a6-b805-ea9df89971f2,2648d079-3161-4092-8934-20f11c3954b0,0681bd57-c571-4835-b826-6b4e69aeb847,view,2,2025-08-25 02:14:30.209416,2025-08-25 02:14:30.209416
a2ba97b6-cec8-43e1-975d-fed75355a496,a5db4c79-05e1-4988-a6ef-825eb0c03fab,d17d01c3-d781-4a7b-a412-cbabc7ce7f28,view,2,2025-08-25 02:33:14.780723,2025-08-25 02:33:14.780723
c9b6476d-def1-4dc7-ba63-46f834551c67,9216e8cd-56d5-48db-b5ec-4a9e0591fa6a,e5b1ab12-7e2f-4eaf-8bf1-03a26724f5de,view,2,2025-08-25 02:49:52.151553,2025-08-25 02:49:52.151553
ee489513-0c00-4c1a-9e63-0391b3a6bef6,d5dfea31-d95c-489d-9c57-cd9cf3325e8a,fdf36ea6-fee7-4c99-955e-701e129bb59d,view,2,2025-08-25 03:19:37.329644,2025-08-25 03:19:37.329644
6e4390dd-2496-4f66-9997-6558b375691b,53c7fa9b-0b5f-456b-952d-bb081b935ac7,16c61cc9-5349-4390-be2c-7561b1f77574,view,2,2025-08-25 03:42:51.963701,2025-08-25 03:42:51.963701
96edbbda-b6d6-41fe-8040-283f6052b895,a011940d-c3ca-4f68-8fc6-d01d48966706,ada50aea-c2bc-4769-ad89-45dc15f79f23,view,2,2025-08-25 03:44:04.960345,2025-08-25 03:44:04.960345
55150efd-ff42-42a4-8b0e-6e7a0413ba34,02146e09-bf20-4d54-9b7c-4e6aab4a9354,7e51b474-a7f3-41cf-9e6e-f042e455bf8e,view,2,2025-08-25 03:53:03.985783,2025-08-25 03:53:03.985783
7f340a07-5e55-4276-85b0-e8290f6aa979,9aa458f6-2d7b-4ead-b5b1-cc8a0e1c9bb1,092f3cf9-21c4-42bf-a5d3-8f18a83a5952,view,2,2025-08-25 04:40:22.232272,2025-08-25 04:40:22.232272
a4804d4c-c4ae-4916-b616-734351e1d03e,6dacbb91-10c3-4583-9df5-f4f113d0ded8,4ba5fb36-0a38-4b46-b360-9890d2d9adba,wishlist,4,2025-08-25 04:59:31.377223,2025-08-25 04:59:31.377223
1b421c2e-390a-4504-ba14-de273f45a26a,ffd1395f-d57e-444a-b0f0-bdfca9c8de22,e4441487-a4bb-425b-b929-8d80eee941e0,chatOwner,6,2025-08-25 07:03:26.754467,2025-08-25 07:03:26.754467
e3dba8bb-ba75-4708-84f5-4a55801c8327,989140ed-42e6-42e3-92b2-01e0e8852565,9bb4319d-8891-4282-a1fd-f01f93a4c4a9,view,2,2025-08-25 07:04:52.295135,2025-08-25 07:04:52.295135
2a1dc623-cb12-4665-930b-15c1c86bfef9,c1c18360-a80c-4ac8-a209-b1844e0a16b4,159fa945-f73d-4705-8044-e21e8a3a3c6c,view,2,2025-08-25 07:22:52.815601,2025-08-25 07:22:52.815601
774d71a6-fab4-414e-89e8-d4d2b91b857a,aa67485a-8850-4dad-85a0-cd574c5f0628,1c0e4e82-03dc-4ba0-ae60-8334a2cd0608,startBooking,8,2025-08-25 07:25:02.114027,2025-08-25 07:25:02.114027
6b03f04c-8695-4f1e-8a64-6976e2dc06da,5f9da3e9-ab15-4c79-a569-1e92c77d67a8,69d8e260-6bbd-4e39-8948-a901fe33d475,view,2,2025-08-25 07:33:01.484672,2025-08-25 07:33:01.484672
d91ec20e-c0ba-4805-b407-47c01c8c1752,2648d079-3161-4092-8934-20f11c3954b0,0984ec8c-6fcc-4fdb-9369-852eebee4f9d,view,2,2025-08-25 07:59:22.185742,2025-08-25 07:59:22.185742
bcaf3af1-bc7a-4095-877b-548f45e94dd5,78af94aa-c5fe-4c22-b60b-6a801acf1bb2,1e1a7eae-a0ee-444b-b631-d1dc0598918d,startBooking,8,2025-08-25 08:14:02.821260,2025-08-25 08:14:02.821260
33ebcaa5-6cd3-4688-bbcf-01afcbee745a,6e8578f6-5d2c-4bf0-87f7-4910be786e3b,785a9dcb-26b3-40ce-bac2-ecc0fd65cafa,view,2,2025-08-25 08:19:43.925961,2025-08-25 08:19:43.925961
2f998b3e-bede-4a64-bbd3-324789bc137b,470871b9-9de0-425c-9e2d-6c40294ade76,046e0d8a-8a69-4966-b984-70719fe1cb46,view,2,2025-08-25 08:56:15.529350,2025-08-25 08:56:15.529350
b9eac20d-05d4-4221-aa38-b49c6c5ae752,f1a374ca-a395-4353-a4f1-76f66949e9eb,4bb6c0b5-3b4d-4199-8a07-6fd1ea5a8f16,view,2,2025-08-25 09:06:04.922052,2025-08-25 09:06:04.922052
20f6f4b1-9738-4919-8d06-ce98f8c8b619,8d2b5e78-5c12-4f86-a931-fe7f8ce95a30,1a1f43a4-2d03-46d2-9bb2-5fa15a5aad83,wishlist,4,2025-08-25 09:10:25.774424,2025-08-25 09:10:25.774424
4e8d1f08-05e3-4135-a646-4764424d6e56,c503c055-1827-4088-9f11-3b3bcca4764e,04cefea8-6d45-4f7a-a2af-f3c205945f2d,view,2,2025-08-25 09:22:14.532531,2025-08-25 09:22:14.532531
55b1b8d2-f3c8-46ae-bcf7-9507415f9019,95790ad9-60fe-4371-86dc-d769536eda25,4501c006-18a8-411c-aeba-d5d1aa03053e,view,2,2025-08-25 09:46:07.896553,2025-08-25 09:46:07.896553
d1d98345-f0a3-421b-8d53-6bca73d9709e,39dad177-49d9-4fbd-8750-8f0538652f87,57a918e8-27a4-4fc4-9f8f-5f7c142c7c92,view,2,2025-08-25 10:12:56.510103,2025-08-25 10:12:56.510103
2d899fd1-d37e-4885-b5a9-c53372f7a7eb,105753ea-4e7a-47dc-b2d9-67d44f2d29cb,d02758f2-d41d-4293-96fd-a740be4646a4,view,2,2025-08-25 10:30:08.893673,2025-08-25 10:30:08.893673
48c34b00-59c3-47f3-b91f-eef24c457b12,34567f76-af7e-4c35-a807-0089410abdd0,738d8a77-44f6-40d8-9c77-1ca770856ca9,view,2,2025-08-25 10:38:06.354034,2025-08-25 10:38:06.354034
1e297479-8c9c-4176-a821-82e08b24088f,ba6f6155-24f0-444c-8e61-a8f371952d52,60ea1113-a795-495d-bded-5d4302017085,view,2,2025-08-25 10:38:42.446143,2025-08-25 10:38:42.446143
d1afcd87-6d17-4dd1-944c-1fc6b33c955a,37ac91f0-325c-4e83-9407-8ffb83b3a8c9,3d24cef9-514e-4ef3-a583-275cb99a81e6,view,2,2025-08-25 10:41:14.580784,2025-08-25 10:41:14.580784
828ecf0d-3dc6-47c2-9e16-1eee2ef3791d,554b8b3f-8410-43b2-aff5-4df079ab6d52,515e625a-8b38-415d-8834-c67e40816d6b,wishlist,4,2025-08-25 12:03:10.116979,2025-08-25 12:03:10.116979
87fd2a90-d594-42e9-a1b7-3d2b20752db9,5a1c8108-a5da-44cd-9459-a21d12ff7eae,af716385-3fa2-41d8-9b8d-c34467eba53e,view,2,2025-08-25 12:20:39.798458,2025-08-25 12:20:39.798458
8267e556-9da2-4a0b-b1fc-d6a9c36ac898,9e282921-ebfc-40ee-9452-8114e0b9bc22,69d8e260-6bbd-4e39-8948-a901fe33d475,view,2,2025-08-25 12:46:45.236018,2025-08-25 12:46:45.236018
92cfe254-b341-40fa-b076-74eeccfa7f0f,618edef2-a71c-433c-afc7-6d596cca2773,4cae1305-2387-457b-9fdd-a7c11da5e565,view,2,2025-08-25 13:00:43.827038,2025-08-25 13:00:43.827038
2e233bea-559f-43e9-99b3-d9d93944825a,5635804c-0cfd-4ac8-9acc-9167d3b1df66,ae29b9e8-9d8c-4aed-af79-8f1a25d77872,view,2,2025-08-25 14:30:28.108785,2025-08-25 14:30:28.108785
44d517e5-3256-43cb-b1e9-edc38c45caae,fae1928d-ac3e-45c6-a293-50063ca2673e,6059783e-48b1-49f8-ad7c-ddeeda698184,view,2,2025-08-25 15:07:59.195901,2025-08-25 15:07:59.195901
2f947762-389d-4e33-893e-07479208a4ff,4a65b7bd-80fe-436d-b6e2-83f390594f42,55be38c2-9132-4dde-91ef-74cad596e9a8,view,2,2025-08-25 15:18:13.555734,2025-08-25 15:18:13.555734
8779906c-a03e-42db-bde0-37faea6edab4,3819c4aa-6c18-4453-8766-99c8ede739c3,af93b01b-1093-4157-8728-1d5e7eaf6dd8,wishlist,4,2025-08-25 15:22:51.795750,2025-08-25 15:22:51.795750
90f2446f-343f-4a27-9e05-3769f53c8616,d5dfea31-d95c-489d-9c57-cd9cf3325e8a,22bc2296-ea2a-4d72-884c-ea59bc8e3945,view,2,2025-08-25 15:38:16.375285,2025-08-25 15:38:16.375285
501b8875-d808-4ae9-8e9a-f640237fdd81,5d407fa1-007b-4b20-b3e8-57d62b7e5869,e80aff3b-65a8-439b-bd80-fc78bc82ccb8,chatOwner,6,2025-08-25 16:04:23.933133,2025-08-25 16:04:23.933133
ab95120f-d6a7-45a1-8d9e-ab17e7a13eea,afcc8c94-9da1-4511-b4d3-2fa317a6779c,db483a11-f493-414e-965b-3642c5f9b961,view,2,2025-08-25 16:42:40.952289,2025-08-25 16:42:40.952289
76e70f05-c9c1-4ff2-9d53-46f25c0d0510,63a0ed6e-a090-4ee2-b7a1-e8796daf703b,b5c599a3-498e-4dff-af93-b29af6d4204b,wishlist,4,2025-08-25 17:20:57.762505,2025-08-25 17:20:57.762505
0a395700-054c-452e-bfeb-4a6edf8d8ae2,b731e0b7-1b41-428d-9d2e-c73b60063086,bcfa043f-e914-4c12-b438-fdd962244cf1,view,2,2025-08-25 17:23:24.131659,2025-08-25 17:23:24.131659
8e6c8a33-3a75-4a64-84dd-78cc08afb0f4,be7e66e0-1176-4194-b7e5-4df97d5227b1,6df28bc9-affa-4f89-b46b-8481ba6149fe,view,2,2025-08-25 18:31:39.857632,2025-08-25 18:31:39.857632
cbce9f61-cc1e-46ca-917d-38a230705bd5,c5875e75-7365-40ed-acc8-442ef25a6582,ada094f8-f966-46ba-8316-b77be7c74fa8,view,2,2025-08-25 19:06:06.492808,2025-08-25 19:06:06.492808
c606a51b-ee6f-47b6-bdd3-a107bbc0d291,925d3ffb-b9e7-4640-9688-7828b5c987bf,f554a540-b563-4057-9ff8-ebd4cf7bee4a,wishlist,4,2025-08-25 19:30:17.654607,2025-08-25 19:30:17.654607
18808d72-a771-438a-8e5d-2b758561dc19,e4d7c399-7d3f-42ed-a69e-6d1466153d40,c80378a7-cf6d-49b1-938e-35a71032396b,view,2,2025-08-25 19:30:32.859496,2025-08-25 19:30:32.859496
ccf98e62-e11a-4dd9-9dd9-2bbda1201257,a5b6d495-2259-4d27-9836-a28b1d2d68bf,6b0df09b-924b-4d25-8b64-a19e67d5c278,view,2,2025-08-25 19:40:05.560716,2025-08-25 19:40:05.560716
02f5f496-57e3-489a-943c-18235d75b99d,81215986-9683-4365-8ed2-5462e3b608ef,f1531718-bb18-495a-8a8c-8c3d333dcaa3,view,2,2025-08-25 20:03:30.652099,2025-08-25 20:03:30.652099
ec13f6fa-2ea2-4590-b74a-2fcf0a6cbec0,2fc5d820-f1ba-4357-a157-34beab18d317,e5b1ab12-7e2f-4eaf-8bf1-03a26724f5de,chatOwner,6,2025-08-25 20:26:48.697062,2025-08-25 20:26:48.697062
7ffef39a-b705-4332-8b7c-c1924f6aa384,5f9da3e9-ab15-4c79-a569-1e92c77d67a8,4bc24be5-e130-4a8b-906b-3949cda16208,view,2,2025-08-25 20:47:23.041298,2025-08-25 20:47:23.041298
a8553118-539d-4aa8-a636-bad5a296d9dd,376738c7-29a9-43a4-9dca-5a30cb9938bd,5c688fc8-a6f5-4f1e-95ad-c4628faa6545,view,2,2025-08-25 21:12:31.040258,2025-08-25 21:12:31.040258
7c085f56-5fda-4afa-a901-cb88956d2611,ec63930b-8d33-49d1-ae27-7830aaea0aa7,5c5addc2-dce5-4666-9ad2-3f7951470744,startBooking,8,2025-08-25 21:46:35.063034,2025-08-25 21:46:35.063034
bf7f2b5c-098a-4859-b6a3-02d481267f11,c2d8be54-7e51-462d-9eba-00f036f850ad,97931f98-3ef1-46e2-869a-891b007884fc,view,2,2025-08-25 22:04:19.769896,2025-08-25 22:04:19.769896
7c1493a3-272b-4c54-b6e0-db5ebd4f5166,a84a03c3-6130-410d-a17a-23c7a0cab3c6,d55aadf8-3d8f-44d0-86f4-064ebb943c35,wishlist,4,2025-08-25 22:13:52.661468,2025-08-25 22:13:52.661468
a85983e4-6e40-4eaa-b2b8-b93bcd6ec9f1,f89e7985-2d3d-43dc-b711-27a95f2b8cf5,529a54e8-b1cd-4c73-9b96-2df59aa83ce7,view,2,2025-08-25 22:44:03.163670,2025-08-25 22:44:03.163670
